0.0,9.759770890016181,-0.9792434118788992
3.692587168658206e-22,9.760544686745067,-0.9838025300092702
5.384316954209022e-22,9.760096495471744,-0.9882390394434815
2.885282429332601e-22,9.75964628764958,-0.9926753446962261
2.979762014338481e-22,9.759194063371341,-0.9971114448533712
4.8083744961803386e-23,9.758739822730792,-1.0015473389951046
-4.6113123770511875e-22,9.758283565821895,-1.0059830262038818
-1.9240444373730928e-22,9.757825292738538,-1.010418505566922
-2.194363306594911e-22,9.7573650035757,-1.0148537761649166
-2.0816659573580978e-22,9.756902698428316,-1.0192888370830944
2.971985852635276e-23,9.756438377392104,-1.023723687403255
7.375626568456472e-23,9.755972040562753,-1.028158326211413
-4.0441929108732053e-22,9.755503688036779,-1.0325927525897056
-8.86494112534829e-22,9.755033319910916,-1.0370269656223006
-1.3723284962273587e-21,9.754560936282315,-1.0414609643933248
-1.6025862302700622e-21,9.75408653724862,-1.0458947479862575
-1.1230656808213684e-21,9.753610122907812,-1.050328315485337
-1.3552377689917403e-21,9.753131693358297,-1.054761665974793
-1.1256360221334737e-21,9.752651248699015,-1.0591947985377985
-1.1003467780056271e-21,9.752168789029195,-1.0636277122587703
-1.0926940968977947e-21,9.751684314448434,-1.0680604062225902
-1.344550410433213e-21,9.751197825056957,-1.0724928795122375
-1.336951512027414e-21,9.750709320955195,-1.0769251312126964
-1.5887303583053224e-21,9.750218802244094,-1.0813571604080447
-1.5810633879544801e-21,9.74972626902506,-1.08578896618205
-1.569127098895141e-21,9.749231721399735,-1.0902205476201454
-1.8226486031171723e-21,9.748735159470437,-1.0946519038054556
-1.8169908502355847e-21,9.748236583339645,-1.0990830338234658
-1.5495440734022567e-21,9.74773599311046,-1.1035139367578668
-1.0155207113276923e-21,9.747233388886235,-1.1079446116938285
-1.27140460095189e-21,9.746728770770854,-1.1123750577155396
-1.00973860132558e-21,9.746222138868587,-1.1168052739076024
-1.0108688445770174e-21,9.745713493284104,-1.1212352593546768
-1.0050364221224271e-21,9.745202834122464,-1.1256650131417696
-4.559680559480985e-22,9.744690161489213,-1.1300945343533488
-4.318352028475634e-22,9.74417547549024,-1.1345238220745177
1.1387421260765129e-22,9.74365877623191,-1.1389528753898728
3.6829379745477894e-22,9.743140063820983,-1.143381693384354
6.388518176231783e-22,9.74261933836465,-1.147810275142702
3.4691598574617758e-22,9.742096599970436,-1.1522386197504693
3.546111191286589e-22,9.7415718487464,-1.156666726292256
3.6216888861940226e-22,9.741045084800925,-1.1610945938534616
6.841844069467998e-22,9.740516308242867,-1.1655222215190584
7.253247457469032e-22,9.739985519181474,-1.1699496083743135
4.1611666205689222e-22,9.739452717726426,-1.174376753504329
6.18258324073788e-22,9.738917903987796,-1.1788036559944866
2.9435893691931106e-22,9.738381078076051,-1.1832303149304242
2.591522523117507e-22,9.737842240102168,-1.187656729397003
-3.37253480364982e-22,9.73730139017742,-1.1920828984801766
2.181178968904039e-22,9.736758528413587,-1.1965088212651356
-3.0189345689483483e-22,9.73621365492282,-1.2009344968375357
-2.5867685338416294e-22,9.735666769817707,-1.205359924282892
-5.649236943857033e-22,9.735117873211205,-1.2097851026871513
-5.668001724223835e-22,9.734566965216754,-1.2142100311357542
-1.1370508919190202e-21,9.734014045948186,-1.2186347087143965
-1.1408015397033964e-21,9.733459115519727,-1.2230591345090072
-1.404093349174854e-21,9.732902174046018,-1.2274833076055645
-8.893813600635674e-22,9.732343221642134,-1.2319072270899278
-1.2104092848962544e-21,9.731782258423591,-1.2363308920478542
-1.2157414477821884e-21,9.73121928450625,-1.2407543015656564
-1.283214552857004e-21,9.730654300006455,-1.2451774547292085
-7.089399628025508e-22,9.73008730504094,-1.2496003506246118
-6.561558575388077e-23,9.729518299726836,-1.25402298833818
1.9167729532131016e-22,9.72894728418171,-1.2584453669561244
6.387331775477663e-22,9.72837425852354,-1.262867485564716
4.473707304383283e-22,9.727799222870726,-1.2672893432502852
-2.9176034605002276e-22,9.727222177342068,-1.2717109390992203
2.1866087856002883e-22,9.726643122056801,-1.2761322721979673
1.3411471790952336e-22,9.726062057134575,-1.2805533416328925
-3.2084796385111866e-23,9.72547898269541,-1.2849741464908402
2.942165709391691e-22,9.72489389885981,-1.2893946858581544
6.242822392959738e-22,9.724306805748624,-1.2938149588217884
8.74248211140326e-22,9.723717703483198,-1.2982349644680775
8.647569304637206e-22,9.723126592185215,-1.3026547018840888
1.5497619098757398e-21,9.7225334719768,-1.3070741701566753
1.713258757608328e-21,9.721938342980529,-1.3114933683724947
9.287259978858948e-22,9.721341205319339,-1.3159122956186518
5.6805899073061915e-22,9.72074205911662,-1.3203309509820542
5.585768836202632e-22,9.72014090449614,-1.3247493335499188
8.081536951545416e-22,9.719537741582133,-1.3291674424091522
1.4160825856390544e-21,9.718932570499195,-1.3335852766470875
1.1494224735019563e-21,9.718325391372375,-1.338002835350876
1.4004931200515204e-21,9.717716204327127,-1.3424201176077308
1.3932284185312333e-21,9.717105009489314,-1.3468371225050453
1.6449840182463596e-21,9.716491806985191,-1.3512538491303814
1.5282323337219545e-21,9.71587659694149,-1.3556702965709082
2.148453715414082e-21,9.7152593794853,-1.36008646391431
1.914632759076648e-21,9.714640154744147,-1.3645023502481057
2.422265988309178e-21,9.714018922845968,-1.3689179546599852
2.1518547693983623e-21,9.713395683919133,-1.373333276237484
2.518341699925798e-21,9.712770438092384,-1.3777483140685207
3.025967232831328e-21,9.712143185494917,-1.3821630672408598
3.5197066850157165e-21,9.711513926256341,-1.3865775348422251
3.390400465149073e-21,9.710882660506648,-1.3909917159607155
3.642771412666092e-21,9.71024938837628,-1.3954056096841798
3.7631224872104634e-21,9.709614109996085,-1.399819215100635
3.885737928823664e-21,9.70897682549729,-1.4042325312983583
4.6617453672053936e-21,9.708337535011582,-1.4086455573653889
4.270128999423408e-21,9.707696238671051,-1.4130582923899297
4.652561154680106e-21,9.707052936608195,-1.4174707354602472
